"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221230","2호선","봉천","24428","21982","20230102"
"20221230","6호선","봉화산(서울의료원)","8962","8493","20230102"
"20221230","경인선","부개","8805","8185","20230102"
"20221230","경강선","부발","2727","2153","20230102"
"20221230","경인선","부천","34154","35230","20230102"
"20221230","경인선","부평","32226","36380","20230102"
"20221230","우이신설선","북한산보국문","6362","5618","20230102"
"20221230","우이신설선","북한산우이","2740","2367","20230102"
"20221230","3호선","불광","16584","17805","20230102"
"20221230","6호선","불광","4663","4517","20230102"
"20221230","7호선","사가정","16747","16840","20230102"
"20221230","4호선","사당","27149","24077","20230102"
"20221230","2호선","사당","40262","44340","20230102"
"20221230","경춘선","사릉","2221","2254","20230102"
"20221230","수인선","사리","5177","4222","20230102"
"20221230","9호선","사평","3836","3603","20230102"
"20221230","안산선","산본","17122","18438","20230102"
"20221230","8호선","산성","5115","4849","20230102"
"20221230","6호선","삼각지","7972","6984","20230102"
"20221230","4호선","삼각지","6653","7527","20230102"
"20221230","경강선","삼동","2433","2174","20230102"
"20221230","2호선","삼성(무역센터)","54320","53637","20230102"
"20221230","9호선2~3단계","삼성중앙","7006","7258","20230102"
"20221230","일산선","삼송","20563","19865","20230102"
"20221230","우이신설선","삼양","1995","2069","20230102"
"20221230","우이신설선","삼양사거리","2481","2513","20230102"
"20221230","9호선2~3단계","삼전","7432","6743","20230102"
"20221230","분당선","상갈","5539","5195","20230102"
"20221230","4호선","상계","19475","18195","20230102"
"20221230","7호선","상도","11175","10132","20230102"
"20221230","안산선","상록수","15785","15573","20230102"
"20221230","7호선","상봉(시외버스터미널)","17945","17511","20230102"
"20221230","중앙선","상봉(시외버스터미널)","5950","6105","20230102"
"20221230","6호선","상수","10843","13756","20230102"
"20221230","2호선","상왕십리","14428","13679","20230102"
"20221230","6호선","상월곡(한국과학기술연구원)","6314","5427","20230102"
"20221230","5호선","상일동","14676","13596","20230102"
"20221230","경춘선","상천","214","223","20230102"
"20221230","6호선","새절(신사)","12855","11792","20230102"
"20221230","9호선","샛강","6070","6055","20230102"
"20221230","신림선","샛강","2408","3093","20230102"
"20221230","경의선","서강대","2213","2104","20230102"
"20221230","5호선","서대문","18626","18746","20230102"
"20221230","경부선","서동탄","1332","1253","20230102"
"20221230","경원선","서빙고","1992","1832","20230102"
"20221230","신림선","서울대벤처타운","8659","7853","20230102"
"20221230","2호선","서울대입구(관악구청)","49956","46472","20230102"
"20221230","분당선","서울숲","12436","12889","20230102"
"20221230","1호선","서울역","53890","54534","20230102"
"20221230","공항철도 1호선","서울역","12721","11793","20230102"
"20221230","경부선","서울역","9456","3514","20230102"
"20221230","경의선","서울역","4169","5575","20230102"
"20221230","4호선","서울역","11108","21448","20230102"
"20221230","신림선","서울지방병무청","2615","2664","20230102"
"20221230","신림선","서원","3351","2747","20230102"
"20221230","경부선","서정리","11650","7645","20230102"
"20221230","2호선","서초","20229","18828","20230102"
"20221230","분당선","서현","27022","27490","20230102"
"20221230","6호선","석계","12427","12605","20230102"
"20221230","경원선","석계","8140","9158","20230102"
"20221230","경부선","석수","9051","8046","20230102"
"20221230","8호선","석촌","8070","9511","20230102"
"20221230","9호선2~3단계","석촌","9348","8060","20230102"
"20221230","9호선2~3단계","석촌고분","6996","6696","20230102"
"20221230","2호선","선릉","52250","46636","20230102"
"20221230","분당선","선릉","11875","18108","20230102"
"20221230","과천선","선바위","7526","6619","20230102"
"20221230","9호선","선유도","7825","7165","20230102"
"20221230","9호선2~3단계","선정릉","8603","9286","20230102"
"20221230","분당선","선정릉","6575","6807","20230102"
"20221230","경부선","성균관대","14570","14081","20230102"
"20221230","2호선","성수","40522","44529","20230102"
"20221230","우이신설선","성신여대입구(돈암)","3720","4214","20230102"
"20221230","4호선","성신여대입구(돈암)","22018","21161","20230102"
"20221230","경부선","성환","4097","3713","20230102"
"20221230","경부선","세류","3400","3114","20230102"
"20221230","경부선","세마","3057","2784","20230102"
"20221230","경강선","세종대왕릉","373","336","20230102"
"20221230","수인선","소래포구","5214","4916","20230102"
"20221230","경인선","소사","8070","7792","20230102"
"20221230","경원선","소요산","2319","2183","20230102"
"20221230","우이신설선","솔밭공원","2524","2374","20230102"
"20221230","우이신설선","솔샘","5985","5379","20230102"
"20221230","경인선","송내","27509","27015","20230102"
"20221230","수인선","송도","2628","2356","20230102"
"20221230","5호선","송정","6934","6451","20230102"
"20221230","경부선","송탄","6003","5036","20230102"
"20221230","8호선","송파","9320","9009","20230102"
"20221230","9호선2~3단계","송파나루","6192","6622","20230102"
"20221230","분당선","수내","13999","13802","20230102"
"20221230","7호선","수락산","13198","12818","20230102"
"20221230","안산선","수리산","4129","3273","20230102"
"20221230","경의선","수색","2583","2563","20230102"
"20221230","분당선","수서","13516","15064","20230102"
"20221230","3호선","수서","18147","18574","20230102"
"20221230","분당선","수원","8737","7687","20230102"
"20221230","경부선","수원","39430","44668","20230102"
"20221230","분당선","수원시청","13868","16416","20230102"
"20221230","4호선","수유(강북구청)","37041","37557","20230102"
"20221230","8호선","수진","5612","5009","20230102"
"20221230","4호선","숙대입구(갈월)","13690","13404","20230102"
"20221230","7호선","숭실대입구(살피재)","12129","11561","20230102"
"20221230","수인선","숭의","4143","3806","20230102"
"20221230","1호선","시청","26963","27195","20230102"
"20221230","2호선","시청","26269","24330","20230102"
"20221230","분당선","신갈","4971","4684","20230102"
"20221230","5호선","신금호","6669","6779","20230102"
"20221230","5호선","신길","4598","4640","20230102"
"20221230","경부선","신길","8872","7382","20230102"
"20221230","안산선","신길온천","1852","1801","20230102"
"20221230","경춘선","신내","2004","1938","20230102"
"20221230","9호선","신논현","32874","33036","20230102"
"20221230","2호선","신답","1697","1806","20230102"
"20221230","6호선","신당","9450","8776","20230102"
"20221230","2호선","신당","15379","15839","20230102"
"20221230","2호선","신대방","25784","24106","20230102"
"20221230","7호선","신대방삼거리","15092","14016","20230102"
"20221230","경부선","신도림","3913","4085","20230102"
"20221230","2호선","신도림","51823","51234","20230102"
"20221230","경강선","신둔도예촌","1559","1527","20230102"
"20221230","신림선","신림","1782","2370","20230102"
"20221230","2호선","신림","61387","57944","20230102"
"20221230","9호선","신목동","4070","3481","20230102"
"20221230","9호선","신반포","3687","3532","20230102"
"20221230","9호선","신방화","7033","6726","20230102"
"20221230","3호선","신사","30942","33515","20230102"
"20221230","2호선","신설동","3649","3564","20230102"
"20221230","1호선","신설동","14443","13440","20230102"
"20221230","우이신설선","신설동","2221","2135","20230102"
"20221230","4호선","신용산","18981","20603","20230102"
"20221230","중앙선","신원","152","141","20230102"
"20221230","경원선","신이문","8839","7826","20230102"
"20221230","5호선","신정(은행정)","14133","11527","20230102"
"20221230","2호선","신정네거리","10707","10964","20230102"
"20221230","장항선","신창(순천향대)","1471","1166","20230102"
"20221230","2호선","신촌","41609","42157","20230102"
"20221230","경의선","신촌","863","1251","20230102"
"20221230","수인선","신포","1844","1925","20230102"
"20221230","7호선","신풍","11478","10794","20230102"
"20221230","8호선","신흥","5441","5506","20230102"
"20221230","4호선","쌍문","30726","28076","20230102"
"20221230","장항선","쌍용(나사렛대)","2273","2122","20230102"
"20221230","장항선","아산","4020","4392","20230102"
"20221230","중앙선","아신","510","558","20230102"
"20221230","5호선","아차산(어린이대공원후문)","15492","14626","20230102"
"20221230","2호선","아현","11025","10211","20230102"
"20221230","3호선","안국","24662","25968","20230102"
"20221230","안산선","안산","11931","11587","20230102"
"20221230","6호선","안암(고대병원앞)","10645","9974","20230102"
"20221230","경부선","안양","22765","22859","20230102"
"20221230","8호선","암사","19076","16574","20230102"
"20221230","3호선","압구정","35168","38607","20230102"
"20221230","분당선","압구정로데오","23188","27756","20230102"
"20221230","5호선","애오개","6865","6625","20230102"
"20221230","경의선","야당","8853","9311","20230102"
"20221230","수인선","야목","332","278","20230102"
"20221230","분당선","야탑","26701","28442","20230102"
"20221230","6호선","약수","3816","3856","20230102"
"20221230","3호선","약수","13712","12915","20230102"
"20221230","중앙선","양수","1744","1812","20230102"
"20221230","중앙선","양원","2823","2693","20230102"
"20221230","3호선","양재(서초구청)","36022","37407","20230102"
"20221230","중앙선","양정","619","521","20230102"
"20221230","경원선","양주","7802","7280","20230102"
"20221230","2호선","양천구청","6988","7276","20230102"
"20221230","9호선","양천향교","9328","9297","20230102"
"20221230","5호선","양평","7158","6869","20230102"
"20221230","중앙선","양평","2962","3205","20230102"
"20221230","7호선","어린이대공원(세종대)","12916","12255","20230102"
"20221230","수인선","어천","1145","951","20230102"
"20221230","9호선2~3단계","언주","10031","10034","20230102"
"20221230","5호선","여의나루","10191","13204","20230102"
"20221230","9호선","여의도","29057","26545","20230102"
"20221230","5호선","여의도","29291","29821","20230102"
"20221230","경강선","여주","2397","2635","20230102"
"20221230","경인선","역곡","27331","27254","20230102"
"20221230","2호선","역삼","44228","48814","20230102"
"20221230","6호선","역촌","3883","4378","20230102"
"20221230","수인선","연수","5070","5084","20230102"
"20221230","3호선","연신내","37972","35777","20230102"
"20221230","9호선","염창","17917","16426","20230102"
"20221230","경부선","영등포","47157","49597","20230102"
"20221230","5호선","영등포구청","4159","4117","20230102"
"20221230","2호선","영등포구청","21970","22632","20230102"
"20221230","5호선","영등포시장","11080","11277","20230102"
"20221230","공항철도 1호선","영종","4013","4057","20230102"
"20221230","분당선","영통","9293","9373","20230102"
"20221230","5호선","오금","3643","3627","20230102"
"20221230","3호선","오금","6161","5402","20230102"
"20221230","경인선","오류동","11855","10895","20230102"
"20221230","분당선","오리","11428","9123","20230102"
"20221230","5호선","오목교(목동운동장앞)","23073","24736","20230102"
"20221230","수인선","오목천","3679","3108","20230102"
"20221230","중앙선","오빈","306","304","20230102"
"20221230","경부선","오산","10762","10296","20230102"
"20221230","경부선","오산대","3727","3361","20230102"
"20221230","안산선","오이도","8659","8553","20230102"
"20221230","경원선","옥수","59","33","20230102"
"20221230","3호선","옥수","9303","9414","20230102"
"20221230","경인선","온수(성공회대입구)","6732","6201","20230102"
"20221230","7호선","온수(성공회대입구)","9575","8586","20230102"
"20221230","장항선","온양온천","4781","5023","20230102"
"20221230","5호선","올림픽공원(한국체대)","6212","5695","20230102"
"20221230","9호선2~3단계","올림픽공원(한국체대)","11869","12010","20230102"
"20221230","5호선","왕십리(성동구청)","4773","5883","20230102"
"20221230","경원선","왕십리(성동구청)","16949","17910","20230102"
"20221230","2호선","왕십리(성동구청)","17266","15535","20230102"
"20221230","경원선","외대앞","8107","7721","20230102"
"20221230","2호선","용답","2919","2776","20230102"
"20221230","2호선","용두(동대문구청)","2676","2582","20230102"
"20221230","7호선","용마산(용마폭포공원)","5863","5618","20230102"
"20221230","중앙선","용문","2618","2787","20230102"
"20221230","경부선","용산","46182","48894","20230102"
"20221230","5호선","우장산","15153","14674","20230102"
"20221230","중앙선","운길산","605","572","20230102"
"20221230","공항철도 1호선","운서","9285","9100","20230102"
"20221230","경의선","운정","7075","6555","20230102"
"20221230","경의선","운천","8","2","20230102"
"20221230","일산선","원당","11251","10486","20230102"
"20221230","중앙선","원덕","339","359","20230102"
"20221230","수인선","원인재","4566","4598","20230102"
"20221230","일산선","원흥","11558","10596","20230102"
"20221230","경원선","월계","6868","6221","20230102"
"20221230","6호선","월곡(동덕여대)","11796","11129","20230102"
"20221230","수인선","월곶","2783","2590","20230102"
"20221230","6호선","월드컵경기장(성산)","4548","4738","20230102"
"20221230","경의선","월롱","2922","1789","20230102"
"20221230","2호선","을지로3가","25462","25982","20230102"
"20221230","3호선","을지로3가","11984","12111","20230102"
"20221230","5호선","을지로4가","7064","7606","20230102"
"20221230","2호선","을지로4가","15226","16021","20230102"
"20221230","2호선","을지로입구","51718","51971","20230102"
"20221230","경원선","응봉","1869","1532","20230102"
"20221230","6호선","응암","18239","17711","20230102"
"20221230","경부선","의왕","8650","8347","20230102"
"20221230","경원선","의정부","20325","21900","20230102"
"20221230","2호선","이대","15671","15950","20230102"
"20221230","분당선","이매","6010","5581","20230102"
"20221230","경강선","이매","1117","970","20230102"
"20221230","7호선","이수","16840","15938","20230102"
"20221230","경강선","이천","3060","3378","20230102"
"20221230","4호선","이촌(국립중앙박물관)","10583","11175","20230102"
"20221230","경원선","이촌(국립중앙박물관)","3864","3001","20230102"
"20221230","6호선","이태원","12081","13346","20230102"
"20221230","과천선","인덕원","23972","24596","20230102"
"20221230","경인선","인천","3748","2872","20230102"
"20221230","수인선","인천","1056","1715","20230102"
"20221230","공항철도 1호선","인천공항1터미널","11992","11176","20230102"
"20221230","공항철도 1호선","인천공항2터미널","4148","3568","20230102"
"20221230","수인선","인천논현","6045","6212","20230102"
"20221230","수인선","인하대","5871","5312","20230102"
"20221230","경의선","일산","9151","9034","20230102"
"20221230","3호선","일원","10512","9567","20230102"
"20221230","경의선","임진강","11","6","20230102"
"20221230","2호선","잠실(송파구청)","87390","86873","20230102"
"20221230","8호선","잠실(송파구청)","18534","21654","20230102"
"20221230","2호선","잠실나루","14539","13790","20230102"
"20221230","2호선","잠실새내","23922","24718","20230102"
"20221230","3호선","잠원","5002","4786","20230102"
"20221230","7호선","장승배기","9331","8756","20230102"
"20221230","7호선","장암","2224","979","20230102"
"20221230","8호선","장지","17460","16478","20230102"
"20221230","5호선","장한평","19599","19223","20230102"
"20221230","우이신설선","정릉","4890","4583","20230102"
"20221230","일산선","정발산","9100","9420","20230102"
"20221230","과천선","정부과천청사","10567","10673","20230102"
"20221230","안산선","정왕","8446","8614","20230102"
"20221230","분당선","정자","18024","18910","20230102"
"20221230","1호선","제기동","18927","19311","20230102"
"20221230","경인선","제물포","10803","10025","20230102"
"20221230","1호선","종각","39419","38318","20230102"
"20221230","1호선","종로3가","29723","28038","20230102"
"20221230","3호선","종로3가","11298","14312","20230102"
"20221230","5호선","종로3가","16961","16948","20230102"
"20221230","1호선","종로5가","27648","27462","20230102"
"20221230","2호선","종합운동장","11701","12182","20230102"
"20221230","9호선2~3단계","종합운동장","4706","4863","20230102"
"20221230","경인선","주안","19909","18006","20230102"
"20221230","일산선","주엽","9340","9393","20230102"
"20221230","분당선","죽전","13737","14737","20230102"
"20221230","7호선","중계","14121","12443","20230102"
"20221230","7호선","중곡","10919","10183","20230102"
"20221230","경인선","중동","9396","8573","20230102"
"20221230","중앙선","중랑","5769","5447","20230102"
"20221230","안산선","중앙","19354","21111","20230102"
"20221230","9호선2~3단계","중앙보훈병원","10419","9035","20230102"
"20221230","7호선","중화","11095","10616","20230102"
"20221230","9호선","증미","6762","6190","20230102"
"20221230","6호선","증산(명지대앞)","10406","9927","20230102"
"20221230","3호선","지축","6219","5928","20230102"
"20221230","일산선","지축","1","0","20230102"
"20221230","중앙선","지평","49","69","20230102"
"20221230","경원선","지행","7093","7027","20230102"
"20221230","경부선","직산","938","876","20230102"
"20221230","경부선","진위","1709","1457","20230102"
"20221230","4호선","창동","26142","27914","20230102"
"20221230","경원선","창동","1","0","20230102"
"20221230","6호선","창신","3592","2907","20230102"
"20221230","경춘선","천마산","1573","1455","20230102"
"20221230","경부선","천안","6502","6872","20230102"
"20221230","7호선","천왕","11791","10860","20230102"
"20221230","8호선","천호(풍납토성)","15589","18535","20230102"
"20221230","5호선","천호(풍납토성)","20490","20219","20230102"
"20221230","7호선","철산","22191","22499","20230102"
"20221230","6호선","청구","3843","3849","20230102"
"20221230","5호선","청구","3942","3682","20230102"
"20221230","7호선","청담","18122","20409","20230102"
"20221230","공항철도 1호선","청라국제도시","7133","6681","20230102"
"20221230","경원선","청량리(서울시립대입구)","18422","19726","20230102"
"20221230","1호선","청량리(서울시립대입구)","21184","21199","20230102"
"20221230","분당선","청명","4341","4113","20230102"
"20221230","경춘선","청평","1691","1771","20230102"
"20221230","경강선","초월","3481","3119","20230102"
"20221230","안산선","초지","4974","4878","20230102"
"20221230","4호선","총신대입구(이수)","19482","21663","20230102"
"20221230","경춘선","춘천","1468","1388","20230102"
"20221230","3호선","충무로","3","0","20230102"
"20221230","4호선","충무로","27221","28792","20230102"
"20221230","5호선","충정로(경기대입구)","4241","4299","20230102"
"20221230","2호선","충정로(경기대입구)","9642","10137","20230102"
"20221230","경의선","탄현","8079","7569","20230102"
"20221230","장항선","탕정","1311","1117","20230102"
"20221230","7호선","태릉입구","8691","8292","20230102"
"20221230","6호선","태릉입구","5904","6303","20230102"
"20221230","분당선","태평","14202","13602","20230102"
"20221230","경춘선","퇴계원","3514","3213","20230102"
"20221230","경의선","파주","1211","867","20230102"
"20221230","경강선","판교","5344","5349","20230102"
"20221230","중앙선","팔당","763","848","20230102"
"20221230","경춘선","평내호평","6164","6041","20230102"
"20221230","과천선","평촌","16503","16203","20230102"
"20221230","경부선","평택","15023","14665","20230102"
"20221230","경부선","평택지제","5746","4743","20230102"
"20221230","경의선","풍산","5807","5501","20230102"
"20221230","7호선","하계","17722","16302","20230102"
"20221230","5호선","하남검단산","7158","6662","20230102"
"20221230","5호선","하남시청(덕풍?신장)","7773","7461","20230102"
"20221230","5호선","하남풍산","4490","4420","20230102"
"20221230","7호선","학동","20991","22461","20230102"
"20221230","3호선","학여울","1724","1710","20230102"
"20221230","6호선","한강진","9986","11855","20230102"
"20221230","경원선","한남","4033","3934","20230102"
"20221230","안산선","한대앞","9560","9398","20230102"
"20221230","4호선","한성대입구(삼선교)","13735","12832","20230102"
"20221230","9호선2~3단계","한성백제","2670","2337","20230102"
"20221230","2호선","한양대","8772","8894","20230102"
"20221230","분당선","한티","15749","16408","20230102"
"20221230","2호선","합정","35340","40151","20230102"
"20221230","6호선","합정","15939","15417","20230102"
"20221230","5호선","행당","8179","7000","20230102"
"20221230","경의선","행신","8471","8296","20230102"
"20221230","4호선","혜화","39803","39790","20230102"
"20221230","수인선","호구포","4177","4190","20230102"
"20221230","2호선","홍대입구","78557","86930","20230102"
"20221230","경의선","홍대입구","2219","2941","20230102"
"20221230","공항철도 1호선","홍대입구","15047","15564","20230102"
"20221230","3호선","홍제","17987","17052","20230102"
"20221230","우이신설선","화계","3461","3106","20230102"
"20221230","5호선","화곡","30287","27725","20230102"
"20221230","6호선","화랑대(서울여대입구)","11610","8643","20230102"
"20221230","경부선","화서","7845","7487","20230102"
"20221230","경의선","화전","1402","1270","20230102"
"20221230","일산선","화정","17474","17936","20230102"
"20221230","중앙선","회기","25985","23359","20230102"
"20221230","경원선","회룡","12669","12760","20230102"
"20221230","4호선","회현(남대문시장)","27961","29128","20230102"
"20221230","경의선","효창공원앞","3016","3397","20230102"
"20221230","6호선","효창공원앞","7126","6274","20230102"
"20221230","9호선","흑석(중앙대입구)","8340","8486","20230102"
"20221229","우이신설선","4.19민주묘지","2837","2691","20230101"
"20221229","경원선","가능","6687","6472","20230101"
"20221229","8호선","가락시장","8755","9776","20230101"
"20221229","3호선","가락시장","9780","9770","20230101"
"20221229","경부선","가산디지털단지","17270","20242","20230101"
"20221229","7호선","가산디지털단지","44264","44781","20230101"
"20221229","9호선","가양","22409","21634","20230101"
"20221229","우이신설선","가오리","4270","4179","20230101"
"20221229","경의선","가좌","5738","5471","20230101"
"20221229","분당선","가천대","7188","7700","20230101"
"20221229","경춘선","가평","1867","1884","20230101"
"20221229","경인선","간석","5976","5643","20230101"
"20221229","경춘선","갈매","2990","2546","20230101"
"20221229","2호선","강남","86670","84321","20230101"
"20221229","분당선","강남구청","9903","11379","20230101"
"20221229","7호선","강남구청","16789","19005","20230101"
"20221229","5호선","강동","18841","17918","20230101"
"20221229","8호선","강동구청","11137","11363","20230101"
"20221229","경의선","강매","3301","2849","20230101"
"20221229","2호선","강변(동서울터미널)","31873","31271","20230101"
"20221229","5호선","강일","5279","4857","20230101"
"20221229","경춘선","강촌","341","355","20230101"
"20221229","5호선","개롱","6777","7024","20230101"
"20221229","경인선","개봉","22319","21856","20230101"
"20221229","분당선","개포동","4260","4217","20230101"
"20221229","9호선","개화","2817","1805","20230101"
"20221229","5호선","개화산","5826","5620","20230101"
"20221229","5호선","거여","10411","9949","20230101"
"20221229","7호선","건대입구","17572","17946","20230101"
"20221229","2호선","건대입구","41083","42806","20230101"
"20221229","공항철도 1호선","검암","6817","6623","20230101"
"20221229","경강선","경기광주","8325","7594","20230101"
"20221229","과천선","경마공원","1245","1260","20230101"
"20221229","3호선","경복궁(정부서울청사)","24161","24241","20230101"
"20221229","3호선","경찰병원","7806","7804","20230101"
"20221229","공항철도 1호선","계양","12455","11309","20230101"
"20221229","5호선","고덕","10204","9786","20230101"
"20221229","6호선","고려대(종암)","8818","8325","20230101"
"20221229","수인선","고색","4805","4500","20230101"
"20221229","3호선","고속터미널","48082","48214","20230101"
"20221229","7호선","고속터미널","16803","13895","20230101"
"20221229","9호선","고속터미널","13920","19164","20230101"
"20221229","안산선","고잔","8968","8614","20230101"
"20221229","경의선","곡산","566","595","20230101"
"20221229","경강선","곤지암","2418","2266","20230101"
"20221229","공항철도 1호선","공덕","2748","3860","20230101"
"20221229","경의선","공덕","4359","3459","20230101"
"20221229","6호선","공덕","19959","19466","20230101"
"20221229","5호선","공덕","15249","16063","20230101"
"20221229","7호선","공릉(서울과학기술대)","12051","11936","20230101"
"20221229","9호선","공항시장","3011","3224","20230101"
"20221229","공항철도 1호선","공항화물청사","2239","2428","20230101"
"20221229","과천선","과천","6998","6467","20230101"
"20221229","경부선","관악","7421","7088","20230101"
"20221229","신림선","관악산(서울대)","2052","2085","20230101"
"20221229","5호선","광나루(장신대)","13800","12720","20230101"
"20221229","경부선","광명","3509","3082","20230101"
"20221229","7호선","광명사거리","22038","21764","20230101"
"20221229","경원선","광운대","7770","7387","20230101"
"20221229","5호선","광화문(세종문화회관)","37083","37978","20230101"
"20221229","6호선","광흥창(서강)","9345","9131","20230101"
"20221229","3호선","교대(법원.검찰청)","15485","10098","20230101"
"20221229","2호선","교대(법원.검찰청)","35012","39555","20230101"
"20221229","경부선","구로","18506","19182","20230101"
"20221229","2호선","구로디지털단지","62330","61679","20230101"
"20221229","분당선","구룡","2220","2125","20230101"
"20221229","중앙선","구리","13602","13736","20230101"
"20221229","9호선","구반포","1130","1214","20230101"
"20221229","6호선","구산","8060","6038","20230101"
"20221229","분당선","구성","5243","5400","20230101"
"20221229","2호선","구의(광진구청)","25516","24987","20230101"
"20221229","경인선","구일","6149","5984","20230101"
"20221229","3호선","구파발","21595","20795","20230101"
"20221229","중앙선","국수","755","759","20230101"
"20221229","9호선","국회의사당","17798","17986","20230101"
"20221229","5호선","군자(능동)","12199","13489","20230101"
"20221229","7호선","군자(능동)","15896","12372","20230101"
"20221229","경부선","군포","7741","7579","20230101"
"20221229","경춘선","굴봉산","97","142","20230101"
"20221229","5호선","굽은다리(강동구민회관앞)","10203","9820","20230101"
"20221229","경춘선","금곡","1430","1442","20230101"
"20221229","경의선","금릉","5368","5042","20230101"
"20221229","경부선","금정","27439","28056","20230101"
"20221229","경부선","금천구청","11607","11618","20230101"
"20221229","경의선","금촌","6566","6384","20230101"
"20221229","3호선","금호","8276","7544","20230101"
"20221229","분당선","기흥","10359","9553","20230101"
"20221229","5호선","길동","8429","8815","20230101"
"20221229","4호선","길음","21308","20628","20230101"
"20221229","경춘선","김유정","339","327","20230101"
"20221229","공항철도 1호선","김포공항","11106","6285","20230101"
"20221229","9호선","김포공항","7636","11023","20230101"
"20221229","5호선","김포공항","8170","7753","20230101"
"20221229","5호선","까치산","29880","28373","20230101"
"20221229","2호선","낙성대(강감찬)","28530","27366","20230101"
"20221229","7호선","남구로","15132","16354","20230101"
"20221229","수인선","남동인더스파크","2071","2347","20230101"
"20221229","3호선","남부터미널(예술의전당)","30565","31546","20230101"
"20221229","7호선","남성","11591","10749","20230101"
"20221229","경부선","남영","10034","10455","20230101"
"20221229","8호선","남위례","6493","6668","20230101"
"20221229","경춘선","남춘천","2378","2484","20230101"
"20221229","4호선","남태령","1330","1197","20230101"
"20221229","8호선","남한산성입구(성남법원.검찰청)","13490","12162","20230101"
"20221229","7호선","내방","14811","14982","20230101"
"20221229","9호선","노들","4815","3960","20230101"
"20221229","9호선","노량진","27768","26513","20230101"
"20221229","경부선","노량진","9461","9947","20230101"
"20221229","7호선","노원","21451","22401","20230101"
"20221229","4호선","노원","20143","22884","20230101"
"20221229","3호선","녹번","16301","14651","20230101"
"20221229","6호선","녹사평(용산구청)","5255","5331","20230101"
"20221229","경원선","녹양","4596","4291","20230101"
"20221229","경원선","녹천","4606","3817","20230101"
"20221229","7호선","논현","18932","20201","20230101"
"20221229","경의선","능곡","3805","3505","20230101"
"20221229","8호선","단대오거리","11819","11513","20230101"
"20221229","수인선","달월","120","90","20230101"
"20221229","5호선","답십리","17023","15446","20230101"
"20221229","4호선","당고개","9201","8330","20230101"
"20221229","신림선","당곡","4304","4234","20230101"
"20221229","2호선","당산","19188","22159","20230101"
"20221229","9호선","당산","20473","20028","20230101"
"20221229","경부선","당정","6351","5997","20230101"
"20221229","일산선","대곡","2033","1569","20230101"
"20221229","과천선","대공원","2728","2815","20230101"
"20221229","2호선","대림(구로구청)","24346","24775","20230101"
"20221229","7호선","대림(구로구청)","8091","8273","20230101"
"20221229","분당선","대모산입구","5105","4646","20230101"
"20221229","신림선","대방","2561","2038","20230101"
"20221229","경부선","대방","10952","11710","20230101"
"20221229","경춘선","대성리","562","516","20230101"
"20221229","안산선","대야미","4964","4383","20230101"
"20221229","3호선","대청","10802","9990","20230101"
"20221229","3호선","대치","11563","11649","20230101"
"20221229","일산선","대화","12956","10318","20230101"
"20221229","6호선","대흥(서강대앞)","8712","8983","20230101"
"20221229","경원선","덕계","3335","2933","20230101"
"20221229","중앙선","덕소","5503","5520","20230101"
"20221229","경원선","덕정","5436","5160","20230101"
"20221229","분당선","도곡","7390","7178","20230101"
"20221229","3호선","도곡","4910","4877","20230101"
"20221229","중앙선","도농","11359","10288","20230101"
"20221229","2호선","도림천","1341","1445","20230101"
"20221229","경원선","도봉","5930","5795","20230101"
"20221229","경원선","도봉산","7242","4448","20230101"
"20221229","7호선","도봉산","8858","10323","20230101"
"20221229","중앙선","도심","2383","1848","20230101"
"20221229","경인선","도원","3270","3285","20230101"
"20221229","경인선","도화","4140","3730","20230101"
"20221229","3호선","독립문","7365","7544","20230101"
"20221229","6호선","독바위","2759","2789","20230101"
"20221229","경부선","독산","18310","18919","20230101"
"20221229","6호선","돌곶이","9912","9210","20230101"
"20221229","4호선","동대문","21625","22441","20230101"
"20221229","1호선","동대문","12076","11182","20230101"
"20221229","4호선","동대문역사문화공원(DDP)","19080","16403","20230101"
"20221229","2호선","동대문역사문화공원(DDP)","15158","17443","20230101"
"20221229","5호선","동대문역사문화공원(DDP)","3285","3839","20230101"
"20221229","3호선","동대입구","7630","8505","20230101"
"20221229","경원선","동두천","2019","2122","20230101"
"20221229","경원선","동두천중앙","3010","2893","20230101"
"20221229","6호선","동묘앞","8296","8371","20230101"
"20221229","1호선","동묘앞","8107","8378","20230101"
"20221229","경인선","동암","16335","16147","20230101"
"20221229","경인선","동인천","13880","13319","20230101"
"20221229","9호선","동작(현충원)","1598","1198","20230101"
"20221229","4호선","동작(현충원)","1150","1281","20230101"
"20221229","경부선","두정","6027","5807","20230101"
"20221229","5호선","둔촌동","8982","9051","20230101"
"20221229","9호선2~3단계","둔촌오륜","1030","977","20230101"
"20221229","9호선","등촌","12174","11492","20230101"
"20221229","공항철도 1호선","디지털미디어시티","14689","13600","20230101"
"20221229","6호선","디지털미디어시티","14813","16349","20230101"
"20221229","경의선","디지털미디어시티","2850","2502","20230101"
"20221229","2호선","뚝섬","24599","26408","20230101"
"20221229","7호선","뚝섬유원지","7890","7640","20230101"
"20221229","5호선","마곡","11195","11336","20230101"
"20221229","9호선","마곡나루(서울식물원)","13330","13288","20230101"
"20221229","공항철도 1호선","마곡나루(서울식물원)","8853","9562","20230101"
"20221229","일산선","마두","7784","8025","20230101"
"20221229","7호선","마들","13916","12814","20230101"
